Time,Chilled Water,Electric,Steam,Month,Hour
03/03/2021 18:00:00,5.2117225,10.725,1006.3579,3,18
03/03/2021 19:00:00,6.4626675,11.125,1012.519225,3,19
03/03/2021 20:00:00,6.61081,11.15,1008.444675,3,20
03/03/2021 21:00:00,5.5978975,10.3,1032.91375,3,21
03/03/2021 22:00:00,6.8029825,9.65,1101.32025,3,22
03/03/2021 23:00:00,6.90863375,9.225,1068.2465,3,23
03/04/2021 00:00:00,5.889635,9.525,1205.01375,3,0
03/04/2021 01:00:00,5.2733,9.35,1222.78375,3,1
03/04/2021 02:00:00,6.2457475,9.2,1148.62175,3,2
03/04/2021 03:00:00,4.2845775,8.925,1205.55925,3,3
03/04/2021 04:00:00,4.3255825,8.95,1157.85275,3,4
03/04/2021 05:00:00,4.377105,8.425,1196.43,3,5
03/04/2021 06:00:00,5.895285,8.475,1176.73525,3,6
03/04/2021 07:00:00,3.099725,8.325,1086.7925,3,7
03/04/2021 08:00:00,5.563825,8.65,1131.89725,3,8
03/04/2021 09:00:00,1.8071425,8.3,1347.97975,3,9
03/04/2021 10:00:00,2.66818,8.4,1533.61075,3,10
03/04/2021 11:00:00,4.177985,8.3,1577.70325,3,11
03/04/2021 12:00:00,3.308755,8.3,1542.15525,3,12
03/04/2021 13:00:00,3.63041,8.7,1583.579,3,13
03/04/2021 14:00:00,4.258595,9.0,1642.63575,3,14
03/04/2021 15:00:00,3.99236,9.775,1631.2365,3,15
03/04/2021 16:00:00,4.8953875,10.2,1713.23025,3,16
03/04/2021 17:00:00,8.62444125,10.475,1760.03525,3,17
03/04/2021 18:00:00,6.38235,10.55,1644.82175,3,18
03/04/2021 19:00:00,7.37866875,11.025,1673.45175,3,19
03/04/2021 20:00:00,7.0031275,10.775,1664.032625,3,20
03/04/2021 21:00:00,7.89112625,9.8,1647.25875,3,21
03/04/2021 22:00:00,6.42612,9.375,1635.82025,3,22
03/04/2021 23:00:00,4.7979075,8.925,1742.046,3,23
03/05/2021 00:00:00,4.7698275,8.95,1891.64575,3,0
03/05/2021 01:00:00,5.05909,8.825,2022.409,3,1
03/05/2021 02:00:00,4.46845,8.575,2119.46025,3,2
03/05/2021 03:00:00,3.7923675,8.375,2139.4525,3,3
03/05/2021 04:00:00,3.7511775,8.4,2183.51775,3,4
03/05/2021 05:00:00,3.9514575,8.1,2028.726,3,5
03/05/2021 06:00:00,7.818095,7.95,2011.757777777,3,6
03/05/2021 07:00:00,2.327065555,8.0,1884.381,3,7
03/05/2021 08:00:00,2.257314285,7.925,1995.289555555,3,8
03/05/2021 09:00:00,2.462055,7.625,2232.849571428,3,9
03/05/2021 10:00:00,2.22277375,7.85,2336.41275,3,10
03/05/2021 11:00:00,4.245518888,7.775,2185.276,3,11
03/05/2021 12:00:00,4.06429,7.975,2081.076,3,12
03/05/2021 13:00:00,3.822445,8.675,2058.102,3,13
03/05/2021 14:00:00,3.87285875,9.25,1998.41125,3,14
03/05/2021 15:00:00,3.947703333,9.775,1951.62375,3,15
03/05/2021 16:00:00,3.825892857,10.2625,1983.13075,3,16
03/05/2021 17:00:00,6.3249875,9.85,1827.64325,3,17
